Genre,NA_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
Strategy,0.01,66,19,7.7,44,E10+
Strategy,0.01,40,12,5.4,8,E10+
Action,0.01,59,44,8.6,51,M
Racing,0.01,54,20,7.4,5,E
Adventure,0.01,57,20,7.7,9,M
Strategy,0.01,84,36,7.5,366,T
Action,0.01,52,15,7.1,12,M
Platform,0.01,57,8,7,7,E10+
Racing,0.01,38,9,3.6,7,T
Misc,0.01,74,9,7.5,4,T
Action,0.01,26,10,2.4,22,E10+
Fighting,0.01,65,8,8.8,4,T
Strategy,0.01,62,10,8.8,31,T
Shooter,0.01,78,5,8.4,5,T
Action,0.01,23,21,3.3,23,T
Misc,0.01,54,5,5.7,6,E
Shooter,0.01,72,34,8.6,9,M
Adventure,0.01,77,24,8.3,12,T
Action,0.01,82,73,7.9,319,M
Action,0.01,46,25,4,5,M
Puzzle,0.01,84,32,8,19,E10+
Fighting,0.01,43,13,4.8,5,T
Action,0.01,48,4,2,53,M
Shooter,0.01,30,9,3.6,12,M
Sports,0.01,89,11,7,6,E
Misc,0.01,55,15,8,5,E
Shooter,0.01,67,4,7.4,8,E
Racing,0.01,24,7,2.8,17,E
Sports,0.01,63,24,6.8,5,E
Shooter,0.01,71,37,8.5,11,T
Simulation,0.01,69,16,6.5,22,E
Adventure,0.01,42,4,7,5,T
Strategy,0.01,67,28,5.7,49,T
Fighting,0.01,64,5,8.8,71,E
Strategy,0.01,71,19,7.8,6,T
Action,0.01,42,29,4,4,M
Racing,0.01,45,10,7.5,4,T
Sports,0.01,49,15,6,29,T
Shooter,0.01,36,6,4,5,T
Shooter,0.01,57,17,6.7,7,M
Simulation,0.01,72,31,7.3,129,T
Racing,0.01,35,4,8.7,10,E
Shooter,0.01,84,55,8.3,231,T
Platform,0.01,58,12,8.7,7,E
Misc,0.01,60,17,6.8,6,E
Racing,0.01,44,7,6,5,E
Action,0.01,67,23,7.9,41,M
Strategy,0.01,74,12,7.4,7,E10+
Action,0.01,67,10,7.6,5,T
Shooter,0.01,49,9,5.2,5,E
Action,0.01,77,20,8.4,62,E10+
Fighting,0.01,75,14,8.1,8,M
Action,0.01,80,13,7.9,14,M
Racing,0.01,45,9,7.3,8,E
Simulation,0.01,61,17,7.8,5,T
Action,0.01,69,27,3,4,T
Simulation,0.01,79,5,9.4,9,E
Action,0.01,75,24,8.1,7,E10+
